ticket_id,created_at,customer_id,department,city_x,state_x,device_type,os,browser,network_type,historical_tickets,sla_hours,resolution_time_hours,title,description,image_path,image_width,image_height,priority,status,assigned_team,has_attachment,sentiment_score,num_words,num_images_x,latitude,longitude,company,segment,employees,city_y,state_y,contract_type,customer_since,vip,monthly_revenue,num_events,last_event_date,event_types,num_abertura,num_updates,num_encerramento,num_images_y,target_category
2488,2025-01-30T08:56:00,3459,RH,Santos,MG,Mobile,iOS,Chrome,5G,24,8,27,Falha crítica no HD: falha com mensagem de erro.,Falha crítica no HD: falha com mensagem de erro.,images/hard_drive.png,500,334,Alta,Aberto,N2,0,-0.132,6,0,-28.716769,-52.153042,,,,,,,,,,0,,,0,0,0,,Hardware
2489,2025-01-30T09:13:00,6508,RH,Santos,BA,Desktop,Linux,Edge,WiFi,11,4,70,O usuário relatou que o teclado não liga durante o execução ...,O usuário relatou que o teclado não liga durante o execução de tarefa.,images/keyboard.png,500,375,Alta,Em andamento,N1,0,-0.062,6,0,-27.337494,-50.089282,,,,,,,,,,0,,,0,0,0,,Hardware
2490,2025-01-30T09:30:00,8757,RH,Curitiba,RS,Mobile,iOS,Firefox,4G,12,24,58,Falha no sistema de recrutamento ao tentar executar consulta...,Falha no sistema de recrutamento ao tentar executar consulta.,images/recruitment.png,500,333,Alta,Em andamento,N1,0,-0.914,6,2,-23.17061,-46.269349,,,,,,,,,,0,,,0,0,0,,RH
2491,2025-01-30T09:47:00,3001,RH,Santos,PR,Notebook,Linux,Firefox,WiFi,3,8,24,O sistema de recrutamento apresenta perda de dados durante i...,O sistema de recrutamento apresenta perda de dados durante imprimir.,images/recruitment.png,500,333,Alta,Aberto,N2,1,-0.817,4,3,-30.408861,-43.318333,,,,,,,,,,0,,,0,0,0,,RH
2492,2025-01-30T10:04:00,2384,RH,Campinas,SP,Desktop,Windows,Edge,Cabo,39,8,57,Falha no sistema de folha ao tentar fazer login.,Falha no sistema de folha ao tentar fazer login.,images/login.png,500,333,Alta,Fechado,N1,1,0.624,3,3,-26.926961,-51.855739,,,,,,,,,,0,,,0,0,0,,RH
2493,2025-01-30T10:21:00,9170,Operações,São Paulo,SP,Desktop,Windows,Chrome,WiFi,16,24,5,Erro no sistema de RH: emite beep ao fazer login.,Erro no sistema de RH: emite beep ao fazer login.,images/login.png,500,333,Baixa,Aberto,N1,1,0.171,6,3,-24.006545,-47.805054,,,,,,,,,,0,,,0,0,0,,RH
2494,2025-01-30T10:38:00,2457,TI,Campinas,RS,Mobile,Android,Firefox,5G,40,8,18,O usuário não consegue enviar email devido a desliga.,O usuário não consegue enviar email devido a desliga.,images/email.png,500,333,Alta,Fechado,N2,0,-0.667,5,1,-31.822912,-50.4482,,,,,,,,,,0,,,0,0,0,,RH
2495,2025-01-30T10:55:00,8138,Financeiro,Curitiba,PR,Notebook,Android,Edge,Cabo,36,12,22,O usuário relata mensagem de erro ao tentar acessar portal d...,O usuário relata mensagem de erro ao tentar acessar portal do funcionário.,images/hr_portal.png,323,619,Crítica,Em andamento,N2,0,-0.668,7,2,-30.066762,-50.759068,,,,,,,,,,0,,,0,0,0,,Acesso
2496,2025-01-30T11:12:00,2248,RH,São Paulo,BA,Mobile,Android,Safari,WiFi,35,8,19,Problema de conectividade: falha durante fazer login.,Problema de conectividade: falha durante fazer login.,images/login.png,500,333,Baixa,Fechado,Infra,1,0.269,4,2,-30.765053,-45.288581,,,,,,,,,,0,,,0,0,0,,Rede
2497,2025-01-30T11:29:00,9605,Financeiro,Curitiba,RS,Mobile,Android,Edge,4G,5,12,23,Relatório financeiro não superaquece corretamente.,Relatório financeiro não superaquece corretamente.,images/finance_report.png,738,414,Alta,Em andamento,N2,0,-0.487,5,3,-25.974884,-48.351475,,,,,,,,,,0,,,0,0,0,,Financeiro
2498,2025-01-30T11:46:00,5420,Operações,Belo Horizonte,RJ,Notebook,iOS,Edge,5G,7,8,28,O aplicativo Navegador fecha inesperadamente quando enviar e...,O aplicativo Navegador fecha inesperadamente quando enviar email.,images/email.png,500,333,Baixa,Em andamento,Infra,0,0.793,3,0,-24.687986,-48.729244,,,,,,,,,,0,,,0,0,0,,Software
2499,2025-01-30T12:03:00,8231,Operações,São Paulo,RS,Mobile,iOS,Chrome,Cabo,39,48,28,O usuário não consegue importar dados devido a reinicia sozi...,O usuário não consegue importar dados devido a reinicia sozinho.,images/default_access.png,191,165,Crítica,Fechado,Aplicações,0,-0.898,7,3,-30.054093,-43.722599,,,,,,,,,,0,,,0,0,0,,Acesso
2500,2025-01-30T12:20:00,2428,Operações,Belo Horizonte,RJ,Mobile,Windows,Firefox,4G,0,24,31,Falha no sistema financeiro: reinicia sozinho ao imprimir.,Falha no sistema financeiro: reinicia sozinho ao imprimir.,images/finance_report.png,738,414,Baixa,Em andamento,N1,1,-0.926,3,0,-30.031663,-46.321601,,,,,,,,,,0,,,0,0,0,,Financeiro
2501,2025-01-30T12:37:00,8546,Financeiro,Curitiba,BA,Notebook,Linux,Chrome,5G,25,8,60,O usuário relata tela preta ao tentar acessar sistema de RH.,O usuário relata tela preta ao tentar acessar sistema de RH.,images/default_access.png,191,165,Média,Aberto,N1,1,-0.462,5,2,-29.336072,-44.926653,,,,,,,,,,0,,,0,0,0,,Acesso
2502,2025-01-30T12:54:00,8411,Financeiro,Campinas,BA,Desktop,Windows,Edge,4G,24,8,32,Problema de hardware: o SSD apresenta erro inesperadamente.,Problema de hardware: o SSD apresenta erro inesperadamente.,images/hard_drive.png,500,334,Alta,Em andamento,Infra,1,0.599,6,0,-32.436269,-51.691427,,,,,,,,,,0,,,0,0,0,,Hardware
2503,2025-01-30T13:11:00,2640,Operações,São Paulo,RJ,Desktop,Android,Firefox,WiFi,35,48,67,O ERP exibe perda de dados ao gerar relatório.,O ERP exibe perda de dados ao gerar relatório.,images/sap_erp.png,612,344,Alta,Fechado,N2,0,-0.697,6,0,-32.002362,-43.650433,,,,,,,,,,0,,,0,0,0,,Financeiro
2504,2025-01-30T13:28:00,7991,RH,Belo Horizonte,PR,Desktop,iOS,Firefox,Cabo,35,8,49,Problema de hardware: o placa-mãe superaquece inesperadament...,Problema de hardware: o placa-mãe superaquece inesperadamente.,images/motherboard.png,612,408,Crítica,Em andamento,N1,0,0.332,5,3,-28.483646,-49.855351,,,,,,,,,,0,,,0,0,0,,Hardware
2505,2025-01-30T13:45:00,4035,Financeiro,Belo Horizonte,MG,Mobile,Windows,Chrome,Cabo,5,8,47,O ERP exibe cheiro de queimado ao gerar relatório.,O ERP exibe cheiro de queimado ao gerar relatório.,images/sap_erp.png,612,344,Crítica,Aberto,N1,0,-0.324,5,2,-26.338175,-51.134476,,,,,,,,,,0,,,0,0,0,,Financeiro
2506,2025-01-30T14:02:00,4647,RH,São Paulo,PR,Notebook,Android,Safari,4G,18,4,27,Problema de login: apresenta erro ao abrir documento.,Problema de login: apresenta erro ao abrir documento.,images/login.png,500,333,Crítica,Fechado,N2,0,-0.761,5,2,-23.883921,-49.828226,,,,,,,,,,0,,,0,0,0,,Acesso
2507,2025-01-30T14:19:00,6685,Financeiro,Santos,RJ,Desktop,Windows,Safari,4G,22,12,1,O sistema FTP exibe reinicia sozinho ao abrir documento.,O sistema FTP exibe reinicia sozinho ao abrir documento.,images/browser.png,500,333,Baixa,Fechado,Infra,1,-0.973,4,1,-25.872779,-52.567559,,,,,,,,,,0,,,0,0,0,,Software
2508,2025-01-30T14:36:00,4265,Operações,Belo Horizonte,BA,Mobile,iOS,Safari,WiFi,6,4,52,O aplicativo Excel fecha inesperadamente quando executar con...,O aplicativo Excel fecha inesperadamente quando executar consulta.,images/office.png,500,333,Alta,Fechado,Infra,1,0.91,6,1,-33.45132,-51.370651,,,,,,,,,,0,,,0,0,0,,Software
2509,2025-01-30T14:53:00,2691,Financeiro,São Paulo,PR,Desktop,iOS,Chrome,5G,40,8,64,Erro no sistema de RH: congela ao gerar relatório.,Erro no sistema de RH: congela ao gerar relatório.,images/finance_report.png,738,414,Crítica,Aberto,N1,1,-0.894,3,2,-25.037487,-53.053873,,,,,,,,,,0,,,0,0,0,,RH
2510,2025-01-30T15:10:00,8255,RH,Belo Horizonte,RS,Desktop,Windows,Edge,4G,37,4,45,O módulo financeiro falha ao gerar relatório.,O módulo financeiro falha ao gerar relatório.,images/finance_report.png,738,414,Média,Em andamento,N2,1,0.112,4,3,-28.102424,-46.833468,,,,,,,,,,0,,,0,0,0,,Financeiro
2511,2025-01-30T15:27:00,9182,TI,Santos,SP,Mobile,iOS,Safari,4G,4,12,52,Falha crítica no memória: não liga com ruído.,Falha crítica no memória: não liga com ruído.,images/default_hardware.png,612,407,Alta,Fechado,N1,0,-0.088,5,0,-26.948771,-49.160148,,,,,,,,,,0,,,0,0,0,,Hardware
2512,2025-01-30T15:44:00,6048,RH,Curitiba,BA,Desktop,Linux,Chrome,4G,30,48,13,Falha no sistema de recrutamento ao tentar gerar relatório.,Falha no sistema de recrutamento ao tentar gerar relatório.,images/recruitment.png,500,333,Baixa,Em andamento,N2,1,-0.723,5,3,-28.455375,-44.766816,,,,,,,,,,0,,,0,0,0,,RH
2513,2025-01-30T16:01:00,6507,Operações,Curitiba,MG,Notebook,iOS,Safari,4G,26,8,57,O placa de vídeo não responde e exibe mensagem de erro.,O placa de vídeo não responde e exibe mensagem de erro.,images/motherboard.png,612,408,Crítica,Em andamento,N2,1,-0.864,5,0,-32.771129,-49.09226,,,,,,,,,,0,,,0,0,0,,Hardware
2514,2025-01-30T16:18:00,3265,Financeiro,São Paulo,PR,Desktop,iOS,Safari,4G,31,48,21,Falha no sistema financeiro: reinicia sozinho ao abrir docum...,Falha no sistema financeiro: reinicia sozinho ao abrir documento.,images/finance_report.png,738,414,Alta,Fechado,N2,1,0.464,6,1,-31.911161,-52.230742,,,,,,,,,,0,,,0,0,0,,Financeiro
2515,2025-01-30T16:35:00,3712,Operações,São Paulo,MG,Mobile,Windows,Edge,WiFi,3,4,12,O usuário relatou que o HD desliga durante o inicialização.,O usuário relatou que o HD desliga durante o inicialização.,images/hard_drive.png,500,334,Baixa,Aberto,Aplicações,1,-0.065,6,0,-22.951781,-46.303211,,,,,,,,,,0,,,0,0,0,,Hardware
2516,2025-01-30T16:52:00,3121,Operações,Belo Horizonte,SP,Desktop,Windows,Firefox,4G,20,48,20,Problema de hardware: o fonte desliga inesperadamente.,Problema de hardware: o fonte desliga inesperadamente.,images/power_supply.png,500,375,Alta,Fechado,N1,0,0.499,5,0,-27.427158,-48.532707,,,,,,,,,,0,,,0,0,0,,Hardware
2517,2025-01-30T17:09:00,4163,RH,Santos,RJ,Notebook,Android,Firefox,4G,29,4,23,O usuário relata sem resposta ao tentar acessar portal do fu...,O usuário relata sem resposta ao tentar acessar portal do funcionário.,images/hr_portal.png,323,619,Alta,Fechado,Infra,1,-0.203,6,3,-27.188548,-51.797212,,,,,,,,,,0,,,0,0,0,,Acesso
2518,2025-01-30T17:26:00,8522,Operações,Campinas,RJ,Mobile,Windows,Safari,WiFi,32,24,31,Falha de autenticação ao tentar executar consulta.,Falha de autenticação ao tentar executar consulta.,images/login.png,500,333,Média,Fechado,Infra,1,-0.539,7,3,-23.488722,-44.446099,,,,,,,,,,0,,,0,0,0,,Acesso
2519,2025-01-30T17:43:00,1333,Operações,Belo Horizonte,BA,Notebook,iOS,Chrome,Cabo,35,12,36,O SAP exibe tela preta ao gerar relatório.,O SAP exibe tela preta ao gerar relatório.,images/sap_erp.png,612,344,Média,Em andamento,N2,1,0.384,7,3,-27.781224,-44.11442,,,,,,,,,,0,,,0,0,0,,Financeiro
2520,2025-01-30T18:00:00,2782,Financeiro,Curitiba,RS,Desktop,Android,Edge,5G,20,4,45,O módulo financeiro não funciona ao imprimir.,O módulo financeiro não funciona ao imprimir.,images/finance_report.png,738,414,Alta,Fechado,N2,1,0.788,5,0,-24.68213,-48.830221,,,,,,,,,,0,,,0,0,0,,Financeiro
2521,2025-01-30T18:17:00,1186,TI,São Paulo,BA,Mobile,Linux,Safari,WiFi,26,24,71,Falha no Sistema de Notas Fiscais: reinicia sozinho ao tenta...,Falha no Sistema de Notas Fiscais: reinicia sozinho ao tentar enviar email.,images/email.png,500,333,Média,Em andamento,Infra,1,-0.595,6,1,-32.173338,-43.669342,,,,,,,,,,0,,,0,0,0,,Software
2522,2025-01-30T18:34:00,7532,TI,Campinas,MG,Mobile,Linux,Firefox,Cabo,14,8,64,O sistema CRM exibe congela ao gerar relatório.,O sistema CRM exibe congela ao gerar relatório.,images/browser.png,500,333,Baixa,Em andamento,Infra,0,-0.464,6,3,-24.538715,-47.994068,,,,,,,,,,0,,,0,0,0,,Software
2523,2025-01-30T18:51:00,9879,Operações,Campinas,RJ,Mobile,Linux,Firefox,Cabo,32,12,55,Falha de rede: mensagem de erro ao tentar importar dados.,Falha de rede: mensagem de erro ao tentar importar dados.,images/network.png,500,342,Alta,Fechado,Aplicações,0,-0.909,6,0,-25.449671,-49.139791,,,,,,,,,,0,,,0,0,0,,Rede
2524,2025-01-30T19:08:00,4715,RH,Santos,BA,Mobile,Linux,Chrome,4G,22,12,39,O placa de vídeo apresenta não funciona e tela azul.,O placa de vídeo apresenta não funciona e tela azul.,images/motherboard.png,612,408,Média,Aberto,N2,1,-0.944,6,0,-24.281118,-43.293743,,,,,,,,,,0,,,0,0,0,,Hardware
2525,2025-01-30T19:25:00,3708,Operações,Santos,RS,Mobile,iOS,Firefox,WiFi,13,24,33,Problema de conectividade: fica lento durante exportar dados...,Problema de conectividade: fica lento durante exportar dados.,images/default_network.png,500,333,Alta,Fechado,N2,1,0.68,4,1,-32.218871,-52.601107,,,,,,,,,,0,,,0,0,0,,Rede
2526,2025-01-30T19:42:00,5039,TI,Curitiba,PR,Desktop,iOS,Safari,5G,23,48,46,O usuário relata perda de dados ao tentar acessar sistema de...,O usuário relata perda de dados ao tentar acessar sistema de recrutamento.,images/recruitment.png,500,333,Baixa,Aberto,Infra,1,0.681,7,1,-31.264524,-43.241386,,,,,,,,,,0,,,0,0,0,,Acesso
2527,2025-01-30T19:59:00,4020,Operações,Belo Horizonte,BA,Mobile,Android,Chrome,4G,27,48,38,O acesso ao sistema de recrutamento está bloqueado por apres...,O acesso ao sistema de recrutamento está bloqueado por apresenta erro.,images/access_denied.png,612,408,Baixa,Aberto,N2,1,0.878,3,0,-32.12806,-46.402328,,,,,,,,,,0,,,0,0,0,,Acesso
2528,2025-01-30T20:16:00,3535,Financeiro,Belo Horizonte,SP,Mobile,Android,Firefox,Cabo,16,8,59,Problema de login: superaquece ao abrir documento.,Problema de login: superaquece ao abrir documento.,images/login.png,500,333,Crítica,Aberto,Aplicações,0,0.796,7,3,-32.151617,-52.319183,,,,,,,,,,0,,,0,0,0,,Acesso
2529,2025-01-30T20:33:00,8310,Financeiro,Santos,MG,Mobile,iOS,Safari,5G,18,24,32,O HD apresenta não liga e sem resposta.,O HD apresenta não liga e sem resposta.,images/hard_drive.png,500,334,Baixa,Aberto,Aplicações,1,0.431,7,2,-30.961402,-47.111967,,,,,,,,,,0,,,0,0,0,,Hardware
2530,2025-01-30T20:50:00,3039,RH,Curitiba,BA,Notebook,Windows,Firefox,WiFi,10,12,18,O sistema de ponto não está fica lento para salvar arquivo.,O sistema de ponto não está fica lento para salvar arquivo.,images/payroll.png,612,408,Crítica,Aberto,N2,0,-0.395,7,3,-25.021405,-51.90796,,,,,,,,,,0,,,0,0,0,,RH
2531,2025-01-30T21:07:00,1299,Operações,Belo Horizonte,BA,Desktop,Windows,Firefox,WiFi,12,12,35,Erro no sistema de RH: reinicia sozinho ao imprimir.,Erro no sistema de RH: reinicia sozinho ao imprimir.,images/default_hr.png,612,408,Alta,Aberto,Aplicações,0,-0.781,6,2,-25.123642,-52.8145,,,,,,,,,,0,,,0,0,0,,RH
2532,2025-01-30T21:24:00,9865,RH,Santos,RS,Mobile,iOS,Firefox,Cabo,11,48,18,Erro no Módulo de notas fiscais durante enviar email.,Erro no Módulo de notas fiscais durante enviar email.,images/email.png,500,333,Baixa,Fechado,N2,0,0.765,5,3,-31.503758,-47.37826,,,,,,,,,,0,,,0,0,0,,Financeiro
2533,2025-01-30T21:41:00,1511,Financeiro,Curitiba,PR,Mobile,iOS,Firefox,WiFi,14,48,9,Falha de autenticação ao tentar abrir documento.,Falha de autenticação ao tentar abrir documento.,images/login.png,500,333,Média,Fechado,Infra,1,-0.041,7,3,-26.725543,-46.184668,,,,,,,,,,0,,,0,0,0,,Acesso
2534,2025-01-30T21:58:00,5490,TI,São Paulo,RS,Notebook,Windows,Chrome,WiFi,21,12,22,Falha de rede: tela preta ao tentar fazer login.,Falha de rede: tela preta ao tentar fazer login.,images/network.png,500,342,Alta,Em andamento,Infra,1,-0.543,5,0,-22.988396,-45.705757,,,,,,,,,,0,,,0,0,0,,Rede
2535,2025-01-30T22:15:00,9243,Financeiro,Campinas,RJ,Desktop,Linux,Firefox,5G,11,24,48,Falha no FTP: não liga ao tentar abrir documento.,Falha no FTP: não liga ao tentar abrir documento.,images/browser.png,500,333,Alta,Fechado,Infra,0,-0.026,4,1,-31.168923,-44.533714,,,,,,,,,,0,,,0,0,0,,Software
2536,2025-01-30T22:32:00,2110,RH,Curitiba,RJ,Mobile,Linux,Safari,5G,28,12,57,O aplicativo FTP fecha inesperadamente quando abrir document...,O aplicativo FTP fecha inesperadamente quando abrir documento.,images/browser.png,500,333,Alta,Em andamento,Aplicações,0,0.307,5,2,-29.359426,-49.609872,,,,,,,,,,0,,,0,0,0,,Software
2537,2025-01-30T22:49:00,8214,Financeiro,São Paulo,RS,Notebook,Linux,Edge,5G,40,48,65,O usuário não consegue gerar relatório devido a falha.,O usuário não consegue gerar relatório devido a falha.,images/finance_report.png,738,414,Alta,Em andamento,Infra,1,0.577,5,1,-27.642455,-45.543505,,,,,,,,,,0,,,0,0,0,,Acesso
2538,2025-01-30T23:06:00,1318,Financeiro,Campinas,RS,Desktop,Windows,Chrome,WiFi,1,4,62,O Navegador apresenta tela azul e não enviar email.,O Navegador apresenta tela azul e não enviar email.,images/email.png,500,333,Crítica,Aberto,N2,1,-0.593,4,2,-33.029391,-47.754057,,,,,,,,,,0,,,0,0,0,,Software
2539,2025-01-30T23:23:00,4046,Financeiro,São Paulo,BA,Mobile,Windows,Firefox,Cabo,39,8,21,O aplicativo Navegador fecha inesperadamente quando fazer lo...,O aplicativo Navegador fecha inesperadamente quando fazer login.,images/browser.png,500,333,Média,Fechado,Infra,1,-0.47,7,2,-25.881463,-50.292431,,,,,,,,,,0,,,0,0,0,,Software
2540,2025-01-30T23:40:00,8269,RH,Belo Horizonte,RJ,Notebook,Android,Safari,5G,4,24,40,O usuário não consegue enviar email devido a superaquece.,O usuário não consegue enviar email devido a superaquece.,images/email.png,500,333,Média,Em andamento,Aplicações,1,0.137,5,2,-32.430223,-53.043161,,,,,,,,,,0,,,0,0,0,,Acesso
2541,2025-01-30T23:57:00,8739,RH,Belo Horizonte,RS,Desktop,Linux,Safari,5G,5,48,17,O teclado não responde e exibe tela azul.,O teclado não responde e exibe tela azul.,images/keyboard.png,500,375,Média,Aberto,Aplicações,1,0.127,5,0,-31.873015,-43.370647,,,,,,,,,,0,,,0,0,0,,Hardware
2542,2025-01-31T00:14:00,7649,Operações,Santos,BA,Mobile,Windows,Edge,5G,30,4,5,Falha crítica no cooler: congela com perda de dados.,Falha crítica no cooler: congela com perda de dados.,images/cooler.png,500,750,Média,Aberto,N2,1,0.512,6,0,-27.174592,-51.199249,,,,,,,,,,0,,,0,0,0,,Hardware
2543,2025-01-31T00:31:00,5761,Operações,Curitiba,BA,Desktop,Linux,Edge,WiFi,6,8,46,O sistema Excel exibe fica lento ao enviar email.,O sistema Excel exibe fica lento ao enviar email.,images/office.png,500,333,Alta,Aberto,Infra,0,-0.628,5,0,-27.904688,-48.146717,,,,,,,,,,0,,,0,0,0,,Software
2544,2025-01-31T00:48:00,8888,RH,Curitiba,PR,Mobile,iOS,Firefox,WiFi,12,4,63,Falha no Excel: não liga ao tentar executar consulta.,Falha no Excel: não liga ao tentar executar consulta.,images/office.png,500,333,Alta,Aberto,N2,1,-0.299,6,1,-28.493235,-44.323294,,,,,,,,,,0,,,0,0,0,,Software
2545,2025-01-31T01:05:00,5965,TI,Belo Horizonte,BA,Notebook,iOS,Chrome,4G,20,4,20,Erro no Sistema de contabilidade durante executar consulta.,Erro no Sistema de contabilidade durante executar consulta.,images/finance_report.png,738,414,Baixa,Fechado,Aplicações,1,-0.501,5,2,-32.806071,-47.457208,,,,,,,,,,0,,,0,0,0,,Financeiro
2546,2025-01-31T01:22:00,9840,Financeiro,Santos,BA,Mobile,Linux,Edge,WiFi,6,4,60,"Rede instável, falha ao acessar internet.","Rede instável, falha ao acessar internet.",images/network.png,500,342,Crítica,Fechado,Aplicações,1,-0.671,7,2,-28.648698,-45.886383,,,,,,,,,,0,,,0,0,0,,Rede
2547,2025-01-31T01:39:00,3862,Financeiro,Belo Horizonte,RJ,Mobile,Windows,Firefox,Cabo,30,8,48,Falha crítica no placa de vídeo: reinicia sozinho com ruído.,Falha crítica no placa de vídeo: reinicia sozinho com ruído.,images/motherboard.png,612,408,Média,Fechado,Infra,1,0.25,6,1,-26.377631,-48.615963,,,,,,,,,,0,,,0,0,0,,Hardware
2548,2025-01-31T01:56:00,6411,Financeiro,Curitiba,PR,Notebook,Linux,Firefox,5G,28,24,67,Falha no sistema financeiro: não liga ao fazer login.,Falha no sistema financeiro: não liga ao fazer login.,images/login.png,500,333,Média,Em andamento,Infra,0,-0.186,6,0,-29.432783,-51.30792,,,,,,,,,,0,,,0,0,0,,Financeiro
2549,2025-01-31T02:13:00,1213,TI,Curitiba,RJ,Notebook,Linux,Firefox,WiFi,31,24,36,Relatório financeiro não superaquece corretamente.,Relatório financeiro não superaquece corretamente.,images/finance_report.png,738,414,Alta,Em andamento,N1,1,0.269,4,2,-30.489596,-52.848751,,,,,,,,,,0,,,0,0,0,,Financeiro
2550,2025-01-31T02:30:00,6932,RH,Santos,SP,Mobile,Android,Edge,4G,4,12,23,O Sistema de contabilidade exibe tela piscando ao gerar rela...,O Sistema de contabilidade exibe tela piscando ao gerar relatório.,images/finance_report.png,738,414,Baixa,Em andamento,Aplicações,0,0.418,6,1,-24.672279,-50.782406,,,,,,,,,,0,,,0,0,0,,Financeiro
2551,2025-01-31T02:47:00,8988,Financeiro,Belo Horizonte,BA,Notebook,Linux,Safari,Cabo,34,4,45,O notebook não responde e exibe perda de dados.,O notebook não responde e exibe perda de dados.,images/default_hardware.png,612,407,Baixa,Aberto,Aplicações,0,0.322,6,2,-31.305429,-46.461385,,,,,,,,,,0,,,0,0,0,,Hardware
2552,2025-01-31T03:04:00,4136,TI,Curitiba,RJ,Notebook,Windows,Chrome,4G,20,24,26,Problema de login: falha ao gerar relatório.,Problema de login: falha ao gerar relatório.,images/login.png,500,333,Alta,Em andamento,Aplicações,0,0.533,6,3,-30.140364,-47.877076,,,,,,,,,,0,,,0,0,0,,Acesso
2553,2025-01-31T03:21:00,9284,Financeiro,Campinas,PR,Mobile,iOS,Chrome,5G,26,48,6,O acesso à VPN falha com falha.,O acesso à VPN falha com falha.,images/vpn.png,500,333,Alta,Aberto,N1,1,-0.428,4,2,-26.113349,-51.178005,,,,,,,,,,0,,,0,0,0,,Rede
2554,2025-01-31T03:38:00,8415,Financeiro,Santos,MG,Notebook,Android,Safari,5G,1,24,6,Falha crítica no HD: reinicia sozinho com sem resposta.,Falha crítica no HD: reinicia sozinho com sem resposta.,images/hard_drive.png,500,334,Crítica,Fechado,N2,1,0.081,6,2,-24.406073,-50.292585,,,,,,,,,,0,,,0,0,0,,Hardware
